"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 28 21:40:00 GMT 2023","Fri Apr 28 21:40:07 GMT 2023","6688","Surefire suite","Surefire test","com.lista.automation.ui.tests.SettingsPageTest","com.lista.automation.ui.tests.SettingsPageTest","testSettings","testSettings",""
"passed","Fri Apr 28 21:39:08 GMT 2023","Fri Apr 28 21:39:15 GMT 2023","6787","Surefire suite","Surefire test","com.lista.automation.ui.tests.SettingsPageTest","com.lista.automation.ui.tests.SettingsPageTest","testCalendar","testCalendar",""
"passed","Fri Apr 28 21:39:39 GMT 2023","Fri Apr 28 21:39:44 GMT 2023","5247","Surefire suite","Surefire test","com.lista.automation.ui.tests.SettingsPageTest","com.lista.automation.ui.tests.SettingsPageTest","testCalendar","testCalendar",""
"passed","Fri Apr 28 21:41:20 GMT 2023","Fri Apr 28 21:41:31 GMT 2023","10658","Surefire suite","Surefire test","com.lista.automation.ui.tests.ClientTest","com.lista.automation.ui.tests.ClientTest","testClientUpdateDebts","testClientUpdateDebts",""
"passed","Fri Apr 28 21:40:54 GMT 2023","Fri Apr 28 21:41:00 GMT 2023","5417","Surefire suite","Surefire test","com.lista.automation.ui.tests.SettingsPageTest","com.lista.automation.ui.tests.SettingsPageTest","testSettings","testSettings",""
"passed","Fri Apr 28 21:41:04 GMT 2023","Fri Apr 28 21:41:15 GMT 2023","10697","Surefire suite","Surefire test","com.lista.automation.ui.tests.ClientTest","com.lista.automation.ui.tests.ClientTest","testClientCreate","testClientCreate",""
"passed","Fri Apr 28 21:39:20 GMT 2023","Fri Apr 28 21:39:25 GMT 2023","5336","Surefire suite","Surefire test","com.lista.automation.ui.tests.SettingsPageTest","com.lista.automation.ui.tests.SettingsPageTest","testCalendar","testCalendar",""
"passed","Fri Apr 28 21:42:19 GMT 2023","Fri Apr 28 21:42:33 GMT 2023","14104","Surefire suite","Surefire test","com.lista.automation.ui.tests.ClientTest","com.lista.automation.ui.tests.ClientTest","testDeleteClient","testDeleteClient",""
"passed","Fri Apr 28 21:40:23 GMT 2023","Fri Apr 28 21:40:29 GMT 2023","6240","Surefire suite","Surefire test","com.lista.automation.ui.tests.SettingsPageTest","com.lista.automation.ui.tests.SettingsPageTest","testSettings","testSettings",""
"passed","Fri Apr 28 21:41:35 GMT 2023","Fri Apr 28 21:41:45 GMT 2023","10176","Surefire suite","Surefire test","com.lista.automation.ui.tests.ClientTest","com.lista.automation.ui.tests.ClientTest","testClientUpdateGallery","testClientUpdateGallery",""
"passed","Fri Apr 28 21:42:04 GMT 2023","Fri Apr 28 21:42:15 GMT 2023","10605","Surefire suite","Surefire test","com.lista.automation.ui.tests.ClientTest","com.lista.automation.ui.tests.ClientTest","testClientUpdatePersonalInfo","testClientUpdatePersonalInfo",""
"passed","Fri Apr 28 21:41:50 GMT 2023","Fri Apr 28 21:42:00 GMT 2023","9747","Surefire suite","Surefire test","com.lista.automation.ui.tests.ClientTest","com.lista.automation.ui.tests.ClientTest","testClientUpdateNotes","testClientUpdateNotes",""
"passed","Fri Apr 28 21:40:34 GMT 2023","Fri Apr 28 21:40:40 GMT 2023","5968","Surefire suite","Surefire test","com.lista.automation.ui.tests.SettingsPageTest","com.lista.automation.ui.tests.SettingsPageTest","testSettings","testSettings",""
"passed","Fri Apr 28 21:39:49 GMT 2023","Fri Apr 28 21:39:55 GMT 2023","6483","Surefire suite","Surefire test","com.lista.automation.ui.tests.SettingsPageTest","com.lista.automation.ui.tests.SettingsPageTest","testSettings","testSettings",""
"passed","Fri Apr 28 21:40:44 GMT 2023","Fri Apr 28 21:40:50 GMT 2023","6223","Surefire suite","Surefire test","com.lista.automation.ui.tests.SettingsPageTest","com.lista.automation.ui.tests.SettingsPageTest","testSettings","testSettings",""
"passed","Fri Apr 28 21:40:12 GMT 2023","Fri Apr 28 21:40:19 GMT 2023","6541","Surefire suite","Surefire test","com.lista.automation.ui.tests.SettingsPageTest","com.lista.automation.ui.tests.SettingsPageTest","testSettings","testSettings",""
"passed","Fri Apr 28 21:39:29 GMT 2023","Fri Apr 28 21:39:35 GMT 2023","5524","Surefire suite","Surefire test","com.lista.automation.ui.tests.SettingsPageTest","com.lista.automation.ui.tests.SettingsPageTest","testCalendar","testCalendar",""
