"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 11 01:05:38 GMT 2023","Fri Aug 11 01:05:48 GMT 2023","10285","Surefire suite","Surefire test","com.lista.automation.ui.tests.GroupTest","com.lista.automation.ui.tests.GroupTest","testGroupCreate","testGroupCreate","UI: Create client group"
"passed","Fri Aug 11 01:15:25 GMT 2023","Fri Aug 11 01:15:37 GMT 2023","11518","Surefire suite","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarSettings","testCalendarSettings","UI: Change Calendar first day"
"skipped","Fri Aug 11 01:04:44 GMT 2023","Fri Aug 11 01:04:44 GMT 2023","0","Surefire suite","Surefire test","com.lista.automation.ui.tests.ClientTest","com.lista.automation.ui.tests.ClientTest","testClientUpdateNotes","testClientUpdateNotes","UI: Update notes of client"
"passed","Fri Aug 11 01:19:48 GMT 2023","Fri Aug 11 01:20:07 GMT 2023","19031","Surefire suite","Surefire test","com.lista.automation.ui.tests.ScopeTest","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_ServiceVisibility","testScopeJunior_ServiceVisibility","UI: junior worker create service ->login to admin account and verify visibility of service ->delete service within Admin account"
"passed","Fri Aug 11 01:07:56 GMT 2023","Fri Aug 11 01:08:23 GMT 2023","26953","Surefire suite","Surefire test","com.lista.automation.ui.tests.ServiceTest","com.lista.automation.ui.tests.ServiceTest","testServiceUpdate","testServiceUpdate","UI: Update service"
"passed","Fri Aug 11 01:16:15 GMT 2023","Fri Aug 11 01:16:23 GMT 2023","8507","Surefire suite","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarView","testCalendarView","UI: Change Calendar view"
"passed","Fri Aug 11 01:11:20 GMT 2023","Fri Aug 11 01:11:43 GMT 2023","23244","Surefire suite","Surefire test","com.lista.automation.ui.tests.AppointmentTest","com.lista.automation.ui.tests.AppointmentTest","testDeleteAppointment","testDeleteAppointment","Change calendar view and delete appointment in UI"
"passed","Fri Aug 11 01:10:18 GMT 2023","Fri Aug 11 01:10:42 GMT 2023","24170","Surefire suite","Surefire test","com.lista.automation.ui.tests.AppointmentTest","com.lista.automation.ui.tests.AppointmentTest","testDeleteAppointment","testDeleteAppointment","Change calendar view and delete appointment in UI"
"passed","Fri Aug 11 01:17:17 GMT 2023","Fri Aug 11 01:17:39 GMT 2023","22185","Surefire suite","Surefire test","com.lista.automation.ui.tests.ScopeTest","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_ClientVisibility","testScopeAdmin_ClientVisibility","UI: admin worker create client ->login to junior account and verify visibility of client ->delete client within Junior account"
"passed","Fri Aug 11 01:15:42 GMT 2023","Fri Aug 11 01:15:54 GMT 2023","12415","Surefire suite","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarSettings","testCalendarSettings","UI: Change Calendar first day"
"passed","Fri Aug 11 01:07:19 GMT 2023","Fri Aug 11 01:07:30 GMT 2023","10935","Surefire suite","Surefire test","com.lista.automation.ui.tests.ServiceTest","com.lista.automation.ui.tests.ServiceTest","testServiceCreate","testServiceCreate","UI: Create service"
"broken","Fri Aug 11 01:04:44 GMT 2023","Fri Aug 11 01:04:44 GMT 2023","6","Surefire suite","Surefire test","com.lista.automation.ui.tests.ClientTest","com.lista.automation.ui.tests.ClientTest","setUp","setUp",""
"passed","Fri Aug 11 01:09:55 GMT 2023","Fri Aug 11 01:10:13 GMT 2023","17387","Surefire suite","Surefire test","com.lista.automation.ui.tests.AppointmentTest","com.lista.automation.ui.tests.AppointmentTest","testCreateEmptyAppointment","testCreateEmptyAppointment","Create empty appointment in UI"
"passed","Fri Aug 11 01:11:49 GMT 2023","Fri Aug 11 01:12:11 GMT 2023","21691","Surefire suite","Surefire test","com.lista.automation.ui.tests.AppointmentTest","com.lista.automation.ui.tests.AppointmentTest","testDeleteAppointment","testDeleteAppointment","Change calendar view and delete appointment in UI"
"passed","Fri Aug 11 01:16:42 GMT 2023","Fri Aug 11 01:16:50 GMT 2023","8105","Surefire suite","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarView","testCalendarView","UI: Change Calendar view"
"passed","Fri Aug 11 01:13:34 GMT 2023","Fri Aug 11 01:13:46 GMT 2023","12695","Surefire suite","Surefire test","com.lista.automation.ui.tests.AppointmentTest","com.lista.automation.ui.tests.AppointmentTest","testDragAndDropAppointment","testDragAndDropAppointment","Change appointment time by drag and drop in UI"
"passed","Fri Aug 11 01:06:35 GMT 2023","Fri Aug 11 01:07:08 GMT 2023","32945","Surefire suite","Surefire test","com.lista.automation.ui.tests.GroupTest","com.lista.automation.ui.tests.GroupTest","testMenuDefaultGroups","testMenuDefaultGroups","UI: Menu of default groups"
"passed","Fri Aug 11 01:13:08 GMT 2023","Fri Aug 11 01:13:28 GMT 2023","20765","Surefire suite","Surefire test","com.lista.automation.ui.tests.AppointmentTest","com.lista.automation.ui.tests.AppointmentTest","testDeleteAppointment","testDeleteAppointment","Change calendar view and delete appointment in UI"
"passed","Fri Aug 11 01:14:12 GMT 2023","Fri Aug 11 01:14:25 GMT 2023","13027","Surefire suite","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarSettings","testCalendarSettings","UI: Change Calendar first day"
"skipped","Fri Aug 11 01:04:44 GMT 2023","Fri Aug 11 01:04:44 GMT 2023","1","Surefire suite","Surefire test","com.lista.automation.ui.tests.ClientTest","com.lista.automation.ui.tests.ClientTest","testClientUpdateDebts","testClientUpdateDebts","UI: Update debts of client"
"passed","Fri Aug 11 01:15:59 GMT 2023","Fri Aug 11 01:16:09 GMT 2023","9982","Surefire suite","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarView","testCalendarView","UI: Change Calendar view"
"passed","Fri Aug 11 01:12:16 GMT 2023","Fri Aug 11 01:12:36 GMT 2023","19843","Surefire suite","Surefire test","com.lista.automation.ui.tests.AppointmentTest","com.lista.automation.ui.tests.AppointmentTest","testDeleteAppointment","testDeleteAppointment","Change calendar view and delete appointment in UI"
"passed","Fri Aug 11 01:19:23 GMT 2023","Fri Aug 11 01:19:40 GMT 2023","16741","Surefire suite","Surefire test","com.lista.automation.ui.tests.ScopeTest","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_GroupVisibility","testScopeJunior_GroupVisibility","UI: junior worker create group ->login to admin account and verify visibility of group ->delete group within Admin account"
"skipped","Fri Aug 11 01:04:44 GMT 2023","Fri Aug 11 01:04:44 GMT 2023","3","Surefire suite","Surefire test","com.lista.automation.ui.tests.ClientTest","com.lista.automation.ui.tests.ClientTest","testClientUpdateGallery","testClientUpdateGallery","UI: Update gallery of client"
"passed","Fri Aug 11 01:07:34 GMT 2023","Fri Aug 11 01:07:51 GMT 2023","16998","Surefire suite","Surefire test","com.lista.automation.ui.tests.ServiceTest","com.lista.automation.ui.tests.ServiceTest","testServiceDelete","testServiceDelete","UI: Delete service"
"passed","Fri Aug 11 01:14:48 GMT 2023","Fri Aug 11 01:15:00 GMT 2023","12080","Surefire suite","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarSettings","testCalendarSettings","UI: Change Calendar first day"
"skipped","Fri Aug 11 01:04:44 GMT 2023","Fri Aug 11 01:04:44 GMT 2023","0","Surefire suite","Surefire test","com.lista.automation.ui.tests.ClientTest","com.lista.automation.ui.tests.ClientTest","testDeleteClient","testDeleteClient","UI: Delete client"
"passed","Fri Aug 11 01:18:30 GMT 2023","Fri Aug 11 01:18:49 GMT 2023","18530","Surefire suite","Surefire test","com.lista.automation.ui.tests.ScopeTest","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_AppointmentVisibility","testScopeJunior_AppointmentVisibility","UI: junior worker create appointment ->login as readonly worker and verify invisibility of appointment ->login as admin worker and verify invisibility of appointment"
"passed","Fri Aug 11 01:14:30 GMT 2023","Fri Aug 11 01:14:43 GMT 2023","12059","Surefire suite","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarSettings","testCalendarSettings","UI: Change Calendar first day"
"passed","Fri Aug 11 01:05:56 GMT 2023","Fri Aug 11 01:06:07 GMT 2023","11123","Surefire suite","Surefire test","com.lista.automation.ui.tests.GroupTest","com.lista.automation.ui.tests.GroupTest","testGroupDelete","testGroupDelete","UI: Delete client group"
"passed","Fri Aug 11 01:16:28 GMT 2023","Fri Aug 11 01:16:37 GMT 2023","8987","Surefire suite","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarView","testCalendarView","UI: Change Calendar view"
"skipped","Fri Aug 11 01:04:44 GMT 2023","Fri Aug 11 01:04:44 GMT 2023","1","Surefire suite","Surefire test","com.lista.automation.ui.tests.ClientTest","com.lista.automation.ui.tests.ClientTest","testGetUsers","testGetUsers",""
"passed","Fri Aug 11 01:17:44 GMT 2023","Fri Aug 11 01:17:56 GMT 2023","12133","Surefire suite","Surefire test","com.lista.automation.ui.tests.ScopeTest","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_GroupVisibility","testScopeAdmin_GroupVisibility","UI: admin worker create group ->login to junior account and verify visibility of group ->delete group within Junior account"
"passed","Fri Aug 11 01:06:16 GMT 2023","Fri Aug 11 01:06:27 GMT 2023","11134","Surefire suite","Surefire test","com.lista.automation.ui.tests.GroupTest","com.lista.automation.ui.tests.GroupTest","testGroupRename","testGroupRename","UI: Rename client group"
"passed","Fri Aug 11 01:18:05 GMT 2023","Fri Aug 11 01:18:25 GMT 2023","20861","Surefire suite","Surefire test","com.lista.automation.ui.tests.ScopeTest","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_ServiceVisibility","testScopeAdmin_ServiceVisibility","UI: admin worker create service ->login to junior account and verify visibility of service ->delete service within Junior account"
"passed","Fri Aug 11 01:16:54 GMT 2023","Fri Aug 11 01:17:11 GMT 2023","17095","Surefire suite","Surefire test","com.lista.automation.ui.tests.ScopeTest","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_AppointmentVisibility","testScopeAdmin_AppointmentVisibility","UI: admin worker create appointment ->login as junior worker and verify invisibility of appointment ->login as readonly worker and verify invisibility of appointment"
"passed","Fri Aug 11 01:15:06 GMT 2023","Fri Aug 11 01:15:19 GMT 2023","13028","Surefire suite","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarSettings","testCalendarSettings","UI: Change Calendar first day"
