"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 02 18:14:26 GMT 2023","Tue May 02 18:14:46 GMT 2023","20600","Surefire suite","Surefire test","com.lista.automation.ui.tests.GroupTest","com.lista.automation.ui.tests.GroupTest","testDeleteMemberFromGroup","testDeleteMemberFromGroup","Delete member from group"
"passed","Tue May 02 18:13:27 GMT 2023","Tue May 02 18:13:47 GMT 2023","20252","Surefire suite","Surefire test","com.lista.automation.ui.tests.SettingsPageTest","com.lista.automation.ui.tests.SettingsPageTest","testCalendarView","testCalendarView",""
"passed","Tue May 02 18:19:36 GMT 2023","Tue May 02 18:19:56 GMT 2023","19825","Surefire suite","Surefire test","com.lista.automation.ui.tests.ClientTest","com.lista.automation.ui.tests.ClientTest","testDeleteClient","testDeleteClient","Delete client from UI"
"passed","Tue May 02 18:11:12 GMT 2023","Tue May 02 18:11:33 GMT 2023","20167","Surefire suite","Surefire test","com.lista.automation.ui.tests.SettingsPageTest","com.lista.automation.ui.tests.SettingsPageTest","testCalendarSettings","testCalendarSettings",""
"passed","Tue May 02 18:18:58 GMT 2023","Tue May 02 18:19:24 GMT 2023","25653","Surefire suite","Surefire test","com.lista.automation.ui.tests.ClientTest","com.lista.automation.ui.tests.ClientTest","testClientUpdatePersonalInfo","testClientUpdatePersonalInfo","Update personal info of client from UI"
"passed","Tue May 02 18:08:33 GMT 2023","Tue May 02 18:08:57 GMT 2023","24077","Surefire suite","Surefire test","com.lista.automation.ui.tests.SettingsPageTest","com.lista.automation.ui.tests.SettingsPageTest","testCalendarSettings","testCalendarSettings",""
"passed","Tue May 02 18:17:16 GMT 2023","Tue May 02 18:17:40 GMT 2023","23240","Surefire suite","Surefire test","com.lista.automation.ui.tests.ClientTest","com.lista.automation.ui.tests.ClientTest","testClientUpdateDebts","testClientUpdateDebts","Update debts of client from UI"
"passed","Tue May 02 18:12:57 GMT 2023","Tue May 02 18:13:15 GMT 2023","18252","Surefire suite","Surefire test","com.lista.automation.ui.tests.SettingsPageTest","com.lista.automation.ui.tests.SettingsPageTest","testCalendarView","testCalendarView",""
"passed","Tue May 02 18:16:04 GMT 2023","Tue May 02 18:16:21 GMT 2023","17108","Surefire suite","Surefire test","com.lista.automation.ui.tests.GroupTest","com.lista.automation.ui.tests.GroupTest","testGroupRename","testGroupRename","Rename client group"
"passed","Tue May 02 18:13:53 GMT 2023","Tue May 02 18:14:16 GMT 2023","23537","Surefire suite","Surefire test","com.lista.automation.ui.tests.GroupTest","com.lista.automation.ui.tests.GroupTest","testAddMemberIntoGroup","testAddMemberIntoGroup","Add member into group"
"passed","Tue May 02 18:09:41 GMT 2023","Tue May 02 18:09:56 GMT 2023","15386","Surefire suite","Surefire test","com.lista.automation.ui.tests.SettingsPageTest","com.lista.automation.ui.tests.SettingsPageTest","testCalendarSettings","testCalendarSettings",""
"passed","Tue May 02 18:12:31 GMT 2023","Tue May 02 18:12:43 GMT 2023","11783","Surefire suite","Surefire test","com.lista.automation.ui.tests.SettingsPageTest","com.lista.automation.ui.tests.SettingsPageTest","testCalendarView","testCalendarView",""
"passed","Tue May 02 18:09:11 GMT 2023","Tue May 02 18:09:34 GMT 2023","23258","Surefire suite","Surefire test","com.lista.automation.ui.tests.SettingsPageTest","com.lista.automation.ui.tests.SettingsPageTest","testCalendarSettings","testCalendarSettings",""
"passed","Tue May 02 18:11:43 GMT 2023","Tue May 02 18:12:04 GMT 2023","20913","Surefire suite","Surefire test","com.lista.automation.ui.tests.SettingsPageTest","com.lista.automation.ui.tests.SettingsPageTest","testCalendarSettings","testCalendarSettings",""
"passed","Tue May 02 18:12:09 GMT 2023","Tue May 02 18:12:26 GMT 2023","16713","Surefire suite","Surefire test","com.lista.automation.ui.tests.SettingsPageTest","com.lista.automation.ui.tests.SettingsPageTest","testCalendarView","testCalendarView",""
"passed","Tue May 02 18:17:55 GMT 2023","Tue May 02 18:18:14 GMT 2023","19785","Surefire suite","Surefire test","com.lista.automation.ui.tests.ClientTest","com.lista.automation.ui.tests.ClientTest","testClientUpdateGallery","testClientUpdateGallery","Update gallery of client from UI"
"passed","Tue May 02 18:14:55 GMT 2023","Tue May 02 18:15:12 GMT 2023","17739","Surefire suite","Surefire test","com.lista.automation.ui.tests.GroupTest","com.lista.automation.ui.tests.GroupTest","testGroupCreate","testGroupCreate","Create client group"
"passed","Tue May 02 18:16:39 GMT 2023","Tue May 02 18:17:02 GMT 2023","23705","Surefire suite","Surefire test","com.lista.automation.ui.tests.ClientTest","com.lista.automation.ui.tests.ClientTest","testClientCreate","testClientCreate","Create client from UI"
"passed","Tue May 02 18:10:05 GMT 2023","Tue May 02 18:10:27 GMT 2023","21756","Surefire suite","Surefire test","com.lista.automation.ui.tests.SettingsPageTest","com.lista.automation.ui.tests.SettingsPageTest","testCalendarSettings","testCalendarSettings",""
"passed","Tue May 02 18:15:27 GMT 2023","Tue May 02 18:15:47 GMT 2023","19405","Surefire suite","Surefire test","com.lista.automation.ui.tests.GroupTest","com.lista.automation.ui.tests.GroupTest","testGroupDelete","testGroupDelete","Delete client group"
"passed","Tue May 02 18:10:35 GMT 2023","Tue May 02 18:10:54 GMT 2023","18947","Surefire suite","Surefire test","com.lista.automation.ui.tests.SettingsPageTest","com.lista.automation.ui.tests.SettingsPageTest","testCalendarSettings","testCalendarSettings",""
"passed","Tue May 02 18:18:30 GMT 2023","Tue May 02 18:18:51 GMT 2023","21474","Surefire suite","Surefire test","com.lista.automation.ui.tests.ClientTest","com.lista.automation.ui.tests.ClientTest","testClientUpdateNotes","testClientUpdateNotes","Update notes of client from UI"
