"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"UI: Update debts of client","0","testClientUpdateDebts","Surefire suite","Mon Nov 18 01:42:58 GMT 2024","skipped","Mon Nov 18 01:42:58 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateDebts"
"UI: Menu of default groups","0","testMenuDefaultGroups","Surefire suite","Mon Nov 18 01:42:55 GMT 2024","skipped","Mon Nov 18 01:42:55 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testMenuDefaultGroups"
"UI: Create service","1","testServiceCreate","Surefire suite","Mon Nov 18 01:42:40 GMT 2024","skipped","Mon Nov 18 01:42:40 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceCreate"
"UI: Update service","4","testServiceUpdate","Surefire suite","Mon Nov 18 01:42:40 GMT 2024","skipped","Mon Nov 18 01:42:40 GMT 2024","com.lista.automation.ui.tests.ServiceTest","Surefire test","com.lista.automation.ui.tests.ServiceTest","testServiceUpdate"
"UI: junior worker create client ->login to admin account and verify visibility of client ->delete client within Admin account","0","testScopeJunior_ClientVisibility","Surefire suite","Mon Nov 18 01:42:45 GMT 2024","skipped","Mon Nov 18 01:42:45 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_ClientVisibility"
"","1","setUp","Surefire suite","Mon Nov 18 01:42:58 GMT 2024","broken","Mon Nov 18 01:42:58 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","setUp"
"","0","setUp","Surefire suite","Mon Nov 18 01:42:52 GMT 2024","broken","Mon Nov 18 01:42:52 GMT 2024","com.lista.automation.ui.tests.AppointmentTest","Surefire test","com.lista.automation.ui.tests.AppointmentTest","setUp"
"UI: admin worker create group ->login to junior account and verify visibility of group ->delete group within Junior account","0","testScopeAdmin_GroupVisibility","Surefire suite","Mon Nov 18 01:42:45 GMT 2024","skipped","Mon Nov 18 01:42:45 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_GroupVisibility"
"UI: admin worker create client ->login to junior account and verify visibility of client ->delete client within Junior account","0","testScopeAdmin_ClientVisibility","Surefire suite","Mon Nov 18 01:42:45 GMT 2024","skipped","Mon Nov 18 01:42:45 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_ClientVisibility"
"","0","setUp","Surefire suite","Mon Nov 18 01:42:55 GMT 2024","broken","Mon Nov 18 01:42:55 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","setUp"
"UI: junior worker create group ->login to admin account and verify visibility of group ->delete group within Admin account","0","testScopeJunior_GroupVisibility","Surefire suite","Mon Nov 18 01:42:45 GMT 2024","skipped","Mon Nov 18 01:42:45 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeJunior_GroupVisibility"
"UI: admin worker create service ->login to junior account and verify visibility of service ->delete service within Junior account","0","testScopeAdmin_ServiceVisibility","Surefire suite","Mon Nov 18 01:42:45 GMT 2024","skipped","Mon Nov 18 01:42:45 GMT 2024","com.lista.automation.ui.tests.ScopeTest","Surefire test","com.lista.automation.ui.tests.ScopeTest","testScopeAdmin_ServiceVisibility"
"UI: Delete member from group","0","testDeleteMemberFromGroup","Surefire suite","Mon Nov 18 01:42:55 GMT 2024","skipped","Mon Nov 18 01:42:55 GMT 2024","com.lista.automation.ui.tests.GroupTest","Surefire test","com.lista.automation.ui.tests.GroupTest","testDeleteMemberFromGroup"
"UI: Change Calendar view","0","testCalendarView","Surefire suite","Mon Nov 18 01:42:49 GMT 2024","skipped","Mon Nov 18 01:42:49 GMT 2024","com.lista.automation.ui.tests.CalendarSettingsTest","Surefire test","com.lista.automation.ui.tests.CalendarSettingsTest","testCalendarView"
"UI: Update personal info of client","0","testClientUpdatePersonalInfo","Surefire suite","Mon Nov 18 01:42:58 GMT 2024","skipped","Mon Nov 18 01:42:58 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdatePersonalInfo"
"UI: Update gallery of client","1","testClientUpdateGallery","Surefire suite","Mon Nov 18 01:42:58 GMT 2024","skipped","Mon Nov 18 01:42:58 GMT 2024","com.lista.automation.ui.tests.ClientTest","Surefire test","com.lista.automation.ui.tests.ClientTest","testClientUpdateGallery"
